lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
248.071,41.253,-1.17,1.319,0,0,0,161,1,"EOUT_GPS  ",0,1,0,0,0,
248.07,40.435,-1.695,1.581,0,0,0,161,1,"MRPH_GPS  ",0,1,0,0,0,
269.017,30.1,-0.099,0.616,0,0,0,2,1,"AWES_GPS  ",0,1,0,0,0,
248.055,39.589,-1.475,1.405,0,0,0,161,1,"P108_GPS  ",0,1,0,0,0,
248.052,42.391,-1.537,1.161,0,0,0.057,161,1,"DOWN_GPS  ",0,1,0,0,0,
248.051,40.162,-1.927,1.502,0,0,0,161,1,"0H64_GPS  ",0,1,0,0,0,
248.05,39.952,-1.787,1.413,0,0,0,161,1,"ELBE_GPS  ",0,1,0,0,0,
248.049,40.72,-1.306,1.504,0,0,0,161,1,"BLMB_GPS  ",0,1,0,0,0,
248.048,33.447,-0.545,1.336,0,0,0,2,1,"SA31_GPS  ",0,1,0,0,0,
248.048,40.786,-1.255,1.473,0,0,0,161,1,"ZLC1_GPS  ",0,1,0,0,0,
248.043,41.558,-1.452,1.295,0,0,0,161,1,"P124_GPS  ",0,1,0,0,0,
248.042,44.598,-0.447,0.252,0,0,-0.01,164,1,"E138_GPS  ",0,1,0,0,0,
248.02,24.51,-40.516,32.628,0,0,0,245,1,"WMAR_GPS  ",0,1,0,0,0,
248.019,34.728,-0.433,1.284,0,0,0.086,2,1,"R018_GPS  ",0,1,0,0,0,
248.011,37.52,-0.366,1.259,0,0,0,2,1,"KODA_GPS  ",0,1,0,0,0,
248.006,46.589,0.956,0.791,0,0,0,102,1,"MTDT_GPS  ",0,1,0,0,0,
269.08,32.331,-0.041,0.547,0,0,0,2,1,"VIC9_GPS  ",0,1,0,0,0,
247.997,41.757,-1.655,1.361,0,0,0,161,1,"CURV_GPS  ",0,1,0,0,0,
247.986,40.434,-1.858,1.595,0,0,0,161,1,"P116_GPS  ",0,1,0,0,0,
269.096,30.314,-0.093,0.605,0,0,0,2,1,"GVMS_GPS  ",0,1,0,0,0,
247.977,40.727,-1.459,1.564,0,0,0,161,1,"MUHA_GPS  ",0,1,0,0,0,
247.973,40.588,-1.678,1.612,0,0,0,161,1,"FLOR_GPS  ",0,1,0,0,0,
247.971,55.945,0.682,1.082,0,0,0,2,1,"C041_GPS  ",0,1,0,0,0,
247.958,43.482,-1.568,-0.118,0,0,0,164,1,"IDBB_GPS  ",0,1,0,0,0,
247.953,39.662,-1.84,1.483,0,0,0,161,1,"CAPS_GPS  ",0,1,0,0,0,
269.13,15.348,3.46,3.053,0,0,0.061,91,1,"USP__GPS  ",0,1,0,0,0,
247.948,43.519,-1.546,-0.117,0,0,0,164,1,"IDIF_GPS  ",0,1,0,0,0,
247.936,41.539,-1.595,1.365,0,0,0,161,1,"BAIR_GPS  ",0,1,0,0,0,
247.936,43.986,-1.148,-0.073,0,0,0,164,1,"GBIG_GPS  ",0,1,0,0,0,
247.932,43.481,-1.573,-0.109,0,0,-0.019,164,1,"I107_GPS  ",0,1,0,0,0,
269.174,15.011,7.03,3.79,0,0,0.003,91,1,"JOY__GPS  ",0,1,0,0,0,
247.896,39.762,-1.994,1.513,0,0,0,161,1,"FERN_GPS  ",0,1,0,0,0,
247.893,45.239,0.15,0.818,0,0,0.049,102,1,"RBYU_GPS  ",0,1,0,0,0,
247.89,41.111,-1.481,1.45,0,0,0,161,1,"ABRA_GPS  ",0,1,0,0,0,
269.196,14.638,11.702,4.703,0,0,0.035,241,1,"CML__GPS  ",0,1,0,0,0,
247.883,50.665,0.571,1.114,0,0,0,2,1,"1655_GPS  ",0,1,0,0,0,
247.879,40.653,-1.757,1.617,0,0,0,161,1,"COON_GPS  ",0,1,0,0,0,
247.873,39.306,-1.908,1.504,0,0,0,161,1,"SPIC_GPS  ",0,1,0,0,0,
269.212,39.179,0.193,0.424,0,0,0,2,1,"MOEB_GPS  ",0,1,0,0,0,
247.867,40.708,-1.715,1.606,0,0,0,161,1,"KERR_GPS  ",0,1,0,0,0,
247.853,34.046,-0.499,1.329,0,0,0.089,2,1,"RCK0_GPS  ",0,1,0,0,0,
247.852,41.795,-1.759,1.408,0,0,0,161,1,"SIDE_GPS  ",0,1,0,0,0,
247.849,39.602,-2.038,1.533,0,0,-0.07,161,1,"G101_GPS  ",0,1,0,0,0,
247.848,34.784,-0.442,1.298,0,0,0,2,1,"P004_GPS  ",0,1,0,0,0,
269.255,39.067,0.19,0.424,0,0,0,2,1,"FWI0_GPS  ",0,1,0,0,0,
269.256,37.705,0.14,0.441,0,0,0,2,1,"MOBW_GPS  ",0,1,0,0,0,
269.267,33.747,0.004,0.507,0,0,0,2,1,"MSCL_GPS  ",0,1,0,0,0,
269.276,29.592,-0.107,0.622,0,0,0,2,1,"HOUM_GPS  ",0,1,0,0,0,
247.796,47.834,0.582,1.07,0,0,0.036,2,1,"M729_GPS  ",0,1,0,0,0,
