lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
269.096,30.314,0.272,0.65,0.801,0.619,0,2,1,"GVMS_GPS  ",0,1,0,0,0,
247.977,40.727,-2.273,1.754,0.82,0.62,0,161,1,"MUHA_GPS  ",0,1,0,0,0,
247.973,40.588,-2.014,2.794,0.67,0.58,0,161,1,"FLOR_GPS  ",0,1,0,0,0,
247.971,55.945,1.368,-0.342,0.345,0.502,0,2,1,"C041_GPS  ",0,1,0,0,0,
247.958,43.482,-1.788,-0.308,0.553,0.463,0,164,1,"IDBB_GPS  ",0,1,0,0,0,
247.953,39.662,-2.124,2.774,0.77,0.58,0,161,1,"CAPS_GPS  ",0,1,0,0,0,
269.13,15.348,2.201,0.232,0.787,0.775,0.061,91,1,"USP__GPS  ",0,1,0,0,0,
247.948,43.519,-1.698,-0.432,0.38,0.427,0,164,1,"IDIF_GPS  ",0,1,0,0,0,
247.936,41.539,-2.133,1.245,0.82,0.58,0,161,1,"BAIR_GPS  ",0,1,0,0,0,
247.936,43.986,-1.292,-0.275,0.701,0.662,0,164,1,"GBIG_GPS  ",0,1,0,0,0,
247.932,43.481,-1.625,0.407,0.332,0.339,-0.019,164,1,"I107_GPS  ",0,1,0,0,0,
269.174,15.011,3.979,2.496,0.797,0.778,0.003,91,1,"JOY__GPS  ",0,1,0,0,0,
247.896,39.762,-2.766,1.768,0.91,0.67,0,161,1,"FERN_GPS  ",0,1,0,0,0,
247.893,45.239,1.227,1.659,0.43,0.453,0.049,102,1,"RBYU_GPS  ",0,1,0,0,0,
247.89,41.111,-0.905,1.508,0.67,0.53,0,161,1,"ABRA_GPS  ",0,1,0,0,0,
269.196,14.638,9.438,2.997,0.791,0.755,0.035,241,1,"CML__GPS  ",0,1,0,0,0,
247.883,50.665,2.137,1.202,0.1,1.1,0,2,1,"1655_GPS  ",0,1,0,0,0,
247.879,40.653,-1.853,1.351,0.3,0.291,0,161,1,"COON_GPS  ",0,1,0,0,0,
247.873,39.306,-2.256,1.704,0.387,0.344,0,161,1,"SPIC_GPS  ",0,1,0,0,0,
269.212,39.179,0.955,1.027,1.499,1.453,0,2,1,"MOEB_GPS  ",0,1,0,0,0,
247.867,40.708,-1.226,1.78,0.67,0.53,0,161,1,"KERR_GPS  ",0,1,0,0,0,
247.853,34.046,-0.859,2.938,3.3,3.45,0.089,2,1,"RCK0_GPS  ",0,1,0,0,0,
