lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
120.568,16.388,-10.494,3.42,0,0,0,93,1,"LUZC_GPS  ",0,1,0,0,0,
120.568,23.567,3.953,12.823,0,0,0,111,1,"GS05_GPS  ",0,1,0,0,0,
120.566,22.609,-15.359,19.29,0,0,0,175,1,"G025_GPS  ",0,1,0,0,0,
120.565,22.661,-11.621,19.545,0,0,0,175,1,"G004_GPS  ",0,1,0,0,0,
120.565,22.9,-7.133,16.254,0,0,0,175,1,"S532_GPS  ",0,1,0,0,0,
120.565,23.249,-9.935,51.915,0,0,0,113,1,"GB18_GPS  ",0,1,0,0,0,
120.564,23.254,-10.22,51.836,0,0,0,113,1,"S013_GPS  ",0,1,0,0,0,
120.564,23.378,-10.496,55.198,0,0,0,113,1,"G839_GPS  ",0,1,0,0,0,
120.563,23.044,-12.386,56.017,0,0,0,113,1,"S612_GPS  ",0,1,0,0,0,
120.563,23.769,18.855,-11.666,0,0,0,124,1,"AF01_GPS  ",0,1,0,0,0,
120.562,23.023,-13.141,56.304,0,0,0,113,1,"G581_GPS  ",0,1,0,0,0,
120.562,23.452,-8.68,55.969,0,0,0,113,1,"S070_GPS  ",0,1,0,0,0,
120.562,24.312,-5.756,-8.682,0,0,0,112,1,"G090_GPS  ",0,1,0,0,0,
120.561,23.58,19.924,-15.138,0,0,0,124,1,"G088_GPS  ",0,1,0,0,0,
120.56,22.786,-6.581,19.767,0,0,0,175,1,"G555_GPS  ",0,1,0,0,0,
120.56,22.99,-13.606,56.327,0,0,0,113,1,"ML01_GPS  ",0,1,0,0,0,
120.558,23.485,-8.759,56.733,0,0,0,113,1,"G337_GPS  ",0,1,0,0,0,
120.557,22.699,-9.678,20.301,0,0,0,175,1,"S942_GPS  ",0,1,0,0,0,
120.557,23.427,-9.17,55.661,0,0,0,113,1,"G850_GPS  ",0,1,0,0,0,
120.556,23.191,-8.201,53.855,0,0,0,113,1,"S461_GPS  ",0,1,0,0,0,
120.556,23.466,-8.864,56.168,0,0,0,113,1,"G107_GPS  ",0,1,0,0,0,
120.555,23.049,-12.799,56.336,0,0,0,113,1,"G580_GPS  ",0,1,0,0,0,
120.554,22.9,-7.705,16.795,0,0,0,175,1,"MLO1_GPS  ",0,1,0,0,0,
120.554,23.466,-8.954,56.106,0,0,0,113,1,"GS06_GPS  ",0,1,0,0,0,
120.553,23.463,-9,56.021,0,0,0,113,1,"8118_GPS  ",0,1,0,0,0,
120.553,23.52,-9.929,57.496,0,0,0,113,1,"G087_GPS  ",0,1,0,0,0,
120.551,22.471,-26.471,21.112,0,0,0,175,1,"G013_GPS  ",0,1,0,0,0,
120.551,23.334,-11.738,54.158,0,0,0,113,1,"G845_GPS  ",0,1,0,0,0,
120.55,22.397,-33.561,22.111,0,0,0,175,1,"G032_GPS  ",0,1,0,0,0,
120.549,0.754,0.455,5.421,0,0,-0.024,158,1,"MLLA_GPS  ",0,1,0,0,0,
120.549,23.413,-9.927,55.811,0,0,0,113,1,"G847_GPS  ",0,1,0,0,0,
120.549,23.536,18.127,-12.758,0,0,0,124,1,"W021_GPS  ",0,1,0,0,0,
120.548,23.015,-14.201,56.909,0,0,0,113,1,"S370_GPS  ",0,1,0,0,0,
120.547,23.514,-11.025,54.905,0,0,0,113,1,"JHCI_GPS  ",0,1,0,0,0,
120.545,22.551,-19.028,20.645,0,0,0,175,1,"S818_GPS  ",0,1,0,0,0,
120.545,22.935,-10.133,16.305,0,0,0,175,1,"S487_GPS  ",0,1,0,0,0,
120.544,22.977,-13.995,56.827,0,0,0,113,1,"G715_GPS  ",0,1,0,0,0,
120.544,23.824,16.432,-9.917,0,0,0,124,1,"AF02_GPS  ",0,1,0,0,0,
120.543,22.535,-20.247,20.874,0,0,0,175,1,"G027_GPS  ",0,1,0,0,0,
120.543,22.901,-8.298,17.337,0,0,0,175,1,"G587_GPS  ",0,1,0,0,0,
120.541,22.895,-8.12,17.652,0,0,0,175,1,"S822_GPS  ",0,1,0,0,0,
120.54,23.216,-8.713,54.302,0,0,0,113,1,"3185_GPS  ",0,1,0,0,0,
120.537,23.078,-13.105,56.669,0,0,0,113,1,"C006_GPS  ",0,1,0,0,0,
120.535,22.404,-32.293,23.18,0,0,0,175,1,"S040_GPS  ",0,1,0,0,0,
120.535,23.871,15.444,-8.795,0,0,0,124,1,"AF04_GPS  ",0,1,0,0,0,
120.533,22.83,-7.178,20.338,0,0,0,175,1,"G441_GPS  ",0,1,0,0,0,
120.531,23.231,-9.155,54.389,0,0,0,113,1,"S300_GPS  ",0,1,0,0,0,
120.529,23.185,-10.206,55.208,0,0,0,113,1,"S092_GPS  ",0,1,0,0,0,
120.528,22.759,-8.166,22.159,0,0,0,175,1,"LIKN_GPS  ",0,1,0,0,0,
120.528,23.185,-10.284,55.256,0,0,0,113,1,"S092_GPS  ",0,1,0,0,0,
120.527,22.427,-29.763,23.441,0,0,0,175,1,"G031_GPS  ",0,1,0,0,0,
120.527,24.216,38.01,30.739,0,0,0,111,1,"AF18_GPS  ",0,1,0,0,0,
120.526,22.621,-13.567,22.138,0,0,0,175,1,"G005_GPS  ",0,1,0,0,0,
120.526,23.187,-10.363,55.327,0,0,0,113,1,"WANC_GPS  ",0,1,0,0,0,
120.524,22.778,-7.965,22.14,0,0,0,175,1,"G550_GPS  ",0,1,0,0,0,
120.524,23.423,-10.729,55.873,0,0,0,113,1,"JONP_GPS  ",0,1,0,0,0,
120.524,23.458,-10.402,54.849,0,0,0,113,1,"G851_GPS  ",0,1,0,0,0,
120.523,23.311,-12.723,53.753,0,0,0,113,1,"S022_GPS  ",0,1,0,0,0,
120.52,22.884,-8.667,19.173,0,0,0,175,1,"G489_GPS  ",0,1,0,0,0,
120.517,15.373,-11.881,1.704,0,0,0,205,1,"LUZB_GPS  ",0,1,0,0,0,
120.515,22.909,-9.998,18.686,0,0,0,175,1,"S476_GPS  ",0,1,0,0,0,
120.514,23.738,17.917,-10.826,0,0,0,124,1,"G068_GPS  ",0,1,0,0,0,
120.513,23.43,-10.848,55.501,0,0,0,113,1,"G840_GPS  ",0,1,0,0,0,
120.512,22.515,-20.837,23.188,0,0,0,175,1,"G028_GPS  ",0,1,0,0,0,
120.512,23.192,-11.291,55.935,0,0,0,113,1,"S066_GPS  ",0,1,0,0,0,
120.512,23.403,-13.114,56.645,0,0,0,113,1,"G111_GPS  ",0,1,0,0,0,
120.509,23.459,18.305,-7.819,0,0,0,124,1,"RENI_GPS  ",0,1,0,0,0,
120.508,23.195,-11.496,56.087,0,0,0,113,1,"S059_GPS  ",0,1,0,0,0,
120.508,23.331,-13.294,54.925,0,0,0,113,1,"G117_GPS  ",0,1,0,0,0,
120.507,22.698,-10.335,23.834,0,0,0,175,1,"G021_GPS  ",0,1,0,0,0,
120.507,23.331,-13.328,54.944,0,0,0,113,1,"KULN_GPS  ",0,1,0,0,0,
120.507,23.591,18.37,-10.344,0,0,0,124,1,"GS04_GPS  ",0,1,0,0,0,
120.506,22.82,-8.54,22.148,0,0,0,175,1,"G590_GPS  ",0,1,0,0,0,
120.505,23.49,16.769,-8.604,0,0,0,124,1,"G854_GPS  ",0,1,0,0,0,
120.504,22.606,-14.158,23.626,0,0,0,175,1,"WDAN_GPS  ",0,1,0,0,0,
120.504,22.949,-13.941,58.588,0,0,0,113,1,"S064_GPS  ",0,1,0,0,0,
120.502,24.088,12.89,-4.969,0,0,0,124,1,"AF08_GPS  ",0,1,0,0,0,
120.501,23.326,-13.504,54.851,0,0,0,113,1,"S069_GPS  ",0,1,0,0,0,
120.501,23.661,18.69,-10.796,0,0,0,124,1,"S094_GPS  ",0,1,0,0,0,
120.499,14.983,-12.102,2.63,0,0,0,205,1,"PFLO_GPS  ",0,1,0,0,0,
120.499,22.929,-11.738,19.174,0,0,0,175,1,"G584_GPS  ",0,1,0,0,0,
120.499,23.508,15.636,-8.789,0,0,0,124,1,"G086_GPS  ",0,1,0,0,0,
120.498,23.402,-14.156,56.699,0,0,0,113,1,"G843_GPS  ",0,1,0,0,0,
120.497,23.22,-11.21,56.235,0,0,0,113,1,"ZWEN_GPS  ",0,1,0,0,0,
120.497,23.37,-13.969,56.224,0,0,0,113,1,"G844_GPS  ",0,1,0,0,0,
120.496,22.457,-25.495,25.083,0,0,0,175,1,"G014_GPS  ",0,1,0,0,0,
120.496,22.782,-9.223,23.743,0,0,0,175,1,"G001_GPS  ",0,1,0,0,0,
120.496,23.22,-11.298,56.282,0,0,0,113,1,"G888_GPS  ",0,1,0,0,0,
120.495,22.426,-28.377,25.706,0,0,0,175,1,"G015_GPS  ",0,1,0,0,0,
120.495,23.076,-16.038,58.153,0,0,0,113,1,"G384_GPS  ",0,1,0,0,0,
120.495,23.084,-15.814,58.117,0,0,0,113,1,"S407_GPS  ",0,1,0,0,0,
120.494,23.205,-12.252,56.621,0,0,0,113,1,"S091_GPS  ",0,1,0,0,0,
120.492,22.882,-9.97,20.77,0,0,0,175,1,"G485_GPS  ",0,1,0,0,0,
120.49,22.736,-10.024,24.803,0,0,0,175,1,"G020_GPS  ",0,1,0,0,0,
120.488,23.059,-16.868,58.357,0,0,0,113,1,"S012_GPS  ",0,1,0,0,0,
120.488,23.605,17.832,-9.687,0,0,0,124,1,"G076_GPS  ",0,1,0,0,0,
120.487,22.683,-11.237,25.233,0,0,0,175,1,"S813_GPS  ",0,1,0,0,0,
120.486,22.43,-27.578,26.255,0,0,0,175,1,"S389_GPS  ",0,1,0,0,0,
120.486,22.97,-15.637,58.957,0,0,0,113,1,"S520_GPS  ",0,1,0,0,0,
120.485,23.183,-13.815,57.391,0,0,0,113,1,"G131_GPS  ",0,1,0,0,0,
120.483,22.9,-10.948,20.745,0,0,0,175,1,"G585_GPS  ",0,1,0,0,0,
120.483,22.925,-12.986,59.994,0,0,0,113,1,"S372_GPS  ",0,1,0,0,0,
120.482,-6.492,-0.629,-3.637,0,0,-0.098,139,1,"APTC_GPS  ",0,1,0,0,0,
120.482,23.484,16.28,-8.608,0,0,0,124,1,"G336_GPS  ",0,1,0,0,0,
120.481,23.209,-13.229,57.208,0,0,0,113,1,"S090_GPS  ",0,1,0,0,0,
120.481,23.428,18.757,-8.507,0,0,0,124,1,"SJPU_GPS  ",0,1,0,0,0,
120.481,23.536,15.386,-8.434,0,0,0,124,1,"STCS_GPS  ",0,1,0,0,0,
120.48,22.563,-16.419,25.211,0,0,0,175,1,"G051_GPS  ",0,1,0,0,0,
120.48,23.045,-17.499,58.499,0,0,0,113,1,"G143_GPS  ",0,1,0,0,0,
120.478,-8.54,-2.01,9.614,0,0,-0.058,134,1,"RUTE_GPS  ",0,1,0,0,0,
120.478,-8.597,-1.699,9.144,0,0,-0.035,134,1,"RUTE_GPS  ",0,1,0,0,0,
120.476,23.432,18.292,-8.527,0,0,0,124,1,"G842_GPS  ",0,1,0,0,0,
120.475,23.564,16.155,-8.518,0,0,0,124,1,"S103_GPS  ",0,1,0,0,0,
120.474,22.601,-14.314,25.787,0,0,0,175,1,"S913_GPS  ",0,1,0,0,0,
120.474,22.765,-10.488,25.383,0,0,0,175,1,"S560_GPS  ",0,1,0,0,0,
120.474,23.344,-14.58,56.027,0,0,0,113,1,"G848_GPS  ",0,1,0,0,0,
120.474,23.485,16.05,-8.592,0,0,0,124,1,"GS18_GPS  ",0,1,0,0,0,
120.474,23.667,17.535,-9.777,0,0,0,124,1,"G075_GPS  ",0,1,0,0,0,
120.472,22.631,-13.098,26.109,0,0,0,175,1,"S912_GPS  ",0,1,0,0,0,
120.47,37.65,0.189,-0.182,0,0,0.016,144,1,"B003_GPS  ",0,1,0,0,0,
120.469,22.615,-13.748,26.236,0,0,0,175,1,"G023_GPS  ",0,1,0,0,0,
120.468,22.699,-11.578,26.525,0,0,0,175,1,"S044_GPS  ",0,1,0,0,0,
120.468,23.039,-18.061,58.67,0,0,0,113,1,"S367_GPS  ",0,1,0,0,0,
120.468,23.221,-13.902,57.674,0,0,0,113,1,"S089_GPS  ",0,1,0,0,0,
120.468,23.237,-13.048,57.348,0,0,0,113,1,"0437_GPS  ",0,1,0,0,0,
120.468,23.384,-15.446,56.614,0,0,0,113,1,"G116_GPS  ",0,1,0,0,0,
120.467,22.655,-12.463,26.597,0,0,0,175,1,"G007_GPS  ",0,1,0,0,0,
120.467,22.891,-11.445,21.876,0,0,0,175,1,"S549_GPS  ",0,1,0,0,0,
120.467,22.976,-16.266,59.471,0,0,0,113,1,"G148_GPS  ",0,1,0,0,0,
120.467,23.123,-16.511,58.879,0,0,0,113,1,"S807_GPS  ",0,1,0,0,0,
120.467,23.28,-12.202,55.006,0,0,0,113,1,"G835_GPS  ",0,1,0,0,0,
120.463,23.072,-17.979,58.862,0,0,0,113,1,"S456_GPS  ",0,1,0,0,0,
120.463,23.156,-15.968,58.754,0,0,0,113,1,"S342_GPS  ",0,1,0,0,0,
120.461,22.835,-11.533,24.139,0,0,0,175,1,"G016_GPS  ",0,1,0,0,0,
120.46,33.16,0.423,-0.089,0,0,0.021,144,1,"B009_GPS  ",0,1,0,0,0,
120.46,22.65,-12.784,27.083,0,0,0,175,1,"PTUN_GPS  ",0,1,0,0,0,
120.46,22.939,-14.383,60.727,0,0,0,113,1,"S148_GPS  ",0,1,0,0,0,
120.459,23.24,-13.877,57.784,0,0,0,113,1,"S088_GPS  ",0,1,0,0,0,
120.458,23.036,-18.426,58.797,0,0,0,113,1,"G138_GPS  ",0,1,0,0,0,
120.458,23.12,-17.148,59.198,0,0,0,113,1,"G138_GPS  ",0,1,0,0,0,
120.457,22.829,-11.769,24.559,0,0,0,175,1,"S570_GPS  ",0,1,0,0,0,
120.456,17.551,-18.41,3.503,0,0,0,93,1,"LUZD_GPS  ",0,1,0,0,0,
120.456,23.459,16.564,-8.525,0,0,0,124,1,"G105_GPS  ",0,1,0,0,0,
120.456,23.534,15.114,-8.184,0,0,0,124,1,"G345_GPS  ",0,1,0,0,0,
120.455,22.47,-22.743,27.67,0,0,0,175,1,"G030_GPS  ",0,1,0,0,0,
120.453,23.473,16.026,-8.497,0,0,0,124,1,"CWEN_GPS  ",0,1,0,0,0,
120.452,22.524,-18.619,27.317,0,0,0,175,1,"G012_GPS  ",0,1,0,0,0,
120.451,22.469,-22.699,27.966,0,0,0,175,1,"S819_GPS  ",0,1,0,0,0,
120.45,22.554,-16.779,27.404,0,0,0,175,1,"S925_GPS  ",0,1,0,0,0,
120.449,22.776,-11.979,26.56,0,0,0,175,1,"G543_GPS  ",0,1,0,0,0,
120.449,23.236,-15.126,58.425,0,0,0,113,1,"S087_GPS  ",0,1,0,0,0,
120.448,23.236,-15.223,58.478,0,0,0,113,1,"S087_GPS  ",0,1,0,0,0,
120.448,23.674,16.496,-9.01,0,0,0,124,1,"DNAN_GPS  ",0,1,0,0,0,
120.447,23.266,-13.337,57.698,0,0,0,113,1,"G124_GPS  ",0,1,0,0,0,
120.446,23.046,-18.922,58.933,0,0,0,113,1,"G386_GPS  ",0,1,0,0,0,
120.445,23.378,18.67,-8.462,0,0,0,124,1,"G846_GPS  ",0,1,0,0,0,
120.444,23.42,17.566,-8.48,0,0,0,124,1,"S008_GPS  ",0,1,0,0,0,
120.443,22.723,-12.527,27.91,0,0,0,175,1,"G002_GPS  ",0,1,0,0,0,
120.437,23.219,-16.484,59.129,0,0,0,113,1,"G126_GPS  ",0,1,0,0,0,
120.437,23.345,19.025,-8.455,0,0,0,124,1,"GB15_GPS  ",0,1,0,0,0,
120.437,23.346,19.005,-8.451,0,0,0,124,1,"GB15_GPS  ",0,1,0,0,0,
120.434,0.482,0.384,4.857,0,0,-0.009,158,1,"PALA_GPS  ",0,1,0,0,0,
120.434,22.79,-12.578,66.422,0,0,0,113,1,"0621_GPS  ",0,1,0,0,0,
120.433,23.496,15.143,-8.238,0,0,0,124,1,"CHIA_GPS  ",0,1,0,0,0,
120.432,22.83,-13.092,65.277,0,0,0,113,1,"S033_GPS  ",0,1,0,0,0,
120.431,23.714,15.562,-8.639,0,0,0,124,1,"G069_GPS  ",0,1,0,0,0,
120.43,36.05,0.339,-0.145,0,0,0.018,144,1,"JB03_GPS  ",0,1,0,0,0,
120.43,23.078,-19.519,59.424,0,0,0,113,1,"G385_GPS  ",0,1,0,0,0,
120.429,23.242,-16.78,59.295,0,0,0,113,1,"S086_GPS  ",0,1,0,0,0,
120.428,-1.007,1.084,5.041,0,0,0.056,158,1,"SULI_GPS  ",0,1,0,0,0,
120.427,23.496,15.072,-8.185,0,0,0,124,1,"G338_GPS  ",0,1,0,0,0,
120.426,15.323,-12.67,2.209,0,0,0,205,1,"TRC2_GPS  ",0,1,0,0,0,
120.426,22.791,-13.136,66.802,0,0,0,113,1,"0621_GPS  ",0,1,0,0,0,
120.425,22.565,-16.562,29.319,0,0,0,175,1,"G026_GPS  ",0,1,0,0,0,
120.422,15.324,-12.706,2.224,0,0,0,205,1,"TRCP_GPS  ",0,1,0,0,0,
120.422,22.629,-14.764,29.846,0,0,0,175,1,"S911_GPS  ",0,1,0,0,0,
120.42,-3.706,-0.179,-1.125,0,0,0.079,138,1,"SIWA_GPS  ",0,1,0,0,0,
120.42,22.753,-13.189,68.137,0,0,0,113,1,"S600_GPS  ",0,1,0,0,0,
120.42,22.908,-15.142,63.505,0,0,0,113,1,"NEMN_GPS  ",0,1,0,0,0,
120.42,23.386,17.643,-8.291,0,0,0,124,1,"S340_GPS  ",0,1,0,0,0,
120.42,23.557,14.848,-7.807,0,0,0,124,1,"G085_GPS  ",0,1,0,0,0,
120.42,23.798,14.109,-8.037,0,0,0,124,1,"ERLN_GPS  ",0,1,0,0,0,
120.418,23.12,-19.518,60.37,0,0,0,113,1,"G137_GPS  ",0,1,0,0,0,
120.418,23.148,-18.897,60.609,0,0,0,113,1,"G137_GPS  ",0,1,0,0,0,
120.416,23.236,-17.75,59.726,0,0,0,113,1,"S085_GPS  ",0,1,0,0,0,
120.416,23.279,-17.693,59.695,0,0,0,113,1,"G436_GPS  ",0,1,0,0,0,
120.415,22.945,-15.684,62.607,0,0,0,113,1,"G364_GPS  ",0,1,0,0,0,
120.415,23.235,-17.813,59.755,0,0,0,113,1,"S085_GPS  ",0,1,0,0,0,
120.414,23.353,18.102,-8.198,0,0,0,124,1,"G115_GPS  ",0,1,0,0,0,
120.411,23.057,-20.158,59.293,0,0,0,113,1,"S144_GPS  ",0,1,0,0,0,
120.408,24.021,11.696,-5.795,0,0,0,124,1,"A247_GPS  ",0,1,0,0,0,
120.406,22.837,-15.078,66.337,0,0,0,113,1,"G589_GPS  ",0,1,0,0,0,
120.405,22.723,-13.567,69.469,0,0,0,113,1,"G594_GPS  ",0,1,0,0,0,
120.405,22.778,-14.429,68.25,0,0,0,113,1,"G536_GPS  ",0,1,0,0,0,
120.404,23.317,18.535,-8.141,0,0,0,124,1,"TUNS_GPS  ",0,1,0,0,0,
120.403,23.316,18.546,-8.162,0,0,0,124,1,"G121_GPS  ",0,1,0,0,0,
120.401,23.634,14.99,-7.836,0,0,0,124,1,"G074_GPS  ",0,1,0,0,0,
120.4,23.222,-18.636,60.162,0,0,0,113,1,"G447_GPS  ",0,1,0,0,0,
120.396,22.569,-17.48,31.599,0,0,0,175,1,"S603_GPS  ",0,1,0,0,0,
120.396,23.428,16.045,-8.168,0,0,0,124,1,"G110_GPS  ",0,1,0,0,0,
120.395,22.606,-16.583,31.838,0,0,0,175,1,"G022_GPS  ",0,1,0,0,0,
120.394,22.696,-13.967,70.604,0,0,0,113,1,"S530_GPS  ",0,1,0,0,0,
120.393,22.508,-19.887,31.903,0,0,0,175,1,"G011_GPS  ",0,1,0,0,0,
120.393,23.121,-20.831,60.972,0,0,0,113,1,"C022_GPS  ",0,1,0,0,0,
120.389,23.237,-19.251,60.232,0,0,0,113,1,"S083_GPS  ",0,1,0,0,0,
120.387,15.297,-13.023,2.428,0,0,0,205,1,"UODP_GPS  ",0,1,0,0,0,
120.386,22.776,-15.662,69.305,0,0,0,113,1,"S097_GPS  ",0,1,0,0,0,
120.386,22.987,-16.799,62.303,0,0,0,113,1,"G147_GPS  ",0,1,0,0,0,
120.386,23.294,19.169,-8.452,0,0,0,124,1,"G439_GPS  ",0,1,0,0,0,
120.384,22.951,-16.873,63.964,0,0,0,113,1,"S067_GPS  ",0,1,0,0,0,
120.384,23.143,-21.071,61.643,0,0,0,113,1,"G449_GPS  ",0,1,0,0,0,
120.383,23.254,-19.812,60.19,0,0,0,113,1,"S007_GPS  ",0,1,0,0,0,
120.382,22.53,-19.354,32.723,0,0,0,175,1,"S034_GPS  ",0,1,0,0,0,
120.382,22.829,-16.647,67.85,0,0,0,113,1,"S479_GPS  ",0,1,0,0,0,
120.382,23.007,-17.461,61.445,0,0,0,113,1,"G393_GPS  ",0,1,0,0,0,
120.38,22.748,-15.645,70.383,0,0,0,113,1,"G155_GPS  ",0,1,0,0,0,
120.379,22.341,-30.331,36.288,0,0,0,175,1,"S041_GPS  ",0,1,0,0,0,
120.379,22.615,-14.812,71.933,0,0,0,113,1,"SASL_GPS  ",0,1,0,0,0,
120.379,22.878,-17.448,66.48,0,0,0,113,1,"G474_GPS  ",0,1,0,0,0,
120.379,22.927,-17.431,65.053,0,0,0,113,1,"S485_GPS  ",0,1,0,0,0,
120.379,23.5,14.448,-7.774,0,0,0,124,1,"G084_GPS  ",0,1,0,0,0,
120.378,23.414,15.953,-8.062,0,0,0,124,1,"SSUN_GPS  ",0,1,0,0,0,
120.374,22.727,-15.708,71.237,0,0,0,113,1,"S355_GPS  ",0,1,0,0,0,
120.372,22.525,-19.999,33.555,0,0,0,175,1,"S010_GPS  ",0,1,0,0,0,
120.372,23.258,19.721,-8.329,0,0,0,124,1,"G123_GPS  ",0,1,0,0,0,
120.371,22.343,-29.86,36.86,0,0,0,175,1,"LIUC_GPS  ",0,1,0,0,0,
120.371,23.193,-20.856,62.2,0,0,0,113,1,"G838_GPS  ",0,1,0,0,0,
120.37,32.51,0.438,-0.078,0,0,0.02,144,1,"B010_GPS  ",0,1,0,0,0,
120.369,23.235,-20.077,60.468,0,0,0,113,1,"S082_GPS  ",0,1,0,0,0,
120.368,23.205,-20.443,61.755,0,0,0,113,1,"WUST_GPS  ",0,1,0,0,0,
120.367,-3.539,-0.433,-1.158,0,0,0.005,138,1,"REDO_GPS  ",0,1,0,0,0,
120.367,22.813,-17.422,69.191,0,0,0,113,1,"S138_GPS  ",0,1,0,0,0,
120.366,23.085,-21.94,60.08,0,0,0,113,1,"S068_GPS  ",0,1,0,0,0,
120.364,22.786,-17.237,70.233,0,0,0,113,1,"G527_GPS  ",0,1,0,0,0,
120.364,22.884,-18.449,67.128,0,0,0,113,1,"S504_GPS  ",0,1,0,0,0,
120.364,23.113,-22.154,61.229,0,0,0,113,1,"G389_GPS  ",0,1,0,0,0,
120.362,23.088,-22.105,60.204,0,0,0,113,1,"S625_GPS  ",0,1,0,0,0,
120.362,23.12,-22.229,61.519,0,0,0,113,1,"G459_GPS  ",0,1,0,0,0,
120.361,22.864,-18.469,67.884,0,0,0,113,1,"G575_GPS  ",0,1,0,0,0,
120.361,23.596,13.955,-7.326,0,0,0,124,1,"S901_GPS  ",0,1,0,0,0,
120.359,22.964,-18.006,64.876,0,0,0,113,1,"G359_GPS  ",0,1,0,0,0,
120.358,22.683,-16.372,73.091,0,0,0,113,1,"G159_GPS  ",0,1,0,0,0,
120.358,22.688,-16.401,73.023,0,0,0,113,1,"S908_GPS  ",0,1,0,0,0,
120.357,22.803,-17.928,70.087,0,0,0,113,1,"AKND_GPS  ",0,1,0,0,0,
120.356,22.73,-16.958,72.312,0,0,0,113,1,"G593_GPS  ",0,1,0,0,0,
120.356,22.981,-17.756,64.318,0,0,0,113,1,"S526_GPS  ",0,1,0,0,0,
120.355,23.057,-20.686,59.878,0,0,0,113,1,"S509_GPS  ",0,1,0,0,0,
120.355,23.101,-22.456,60.808,0,0,0,113,1,"G387_GPS  ",0,1,0,0,0,
120.355,23.321,17.338,-8.167,0,0,0,124,1,"S458_GPS  ",0,1,0,0,0,
120.352,22.905,-19.256,67.188,0,0,0,113,1,"S146_GPS  ",0,1,0,0,0,
120.351,22.628,-16.862,73.956,0,0,0,113,1,"S815_GPS  ",0,1,0,0,0,
120.35,22.581,-17.168,73.918,0,0,0,113,1,"SGAN_GPS  ",0,1,0,0,0,
120.35,22.877,-19.272,68.102,0,0,0,113,1,"G472_GPS  ",0,1,0,0,0,
120.35,26.7,0.406,0.17,0,0,0.025,145,1,"F006_GPS  ",0,1,0,0,0,
120.349,23.025,-17.808,62.178,0,0,0,113,1,"G392_GPS  ",0,1,0,0,0,
120.349,23.069,-21.608,59.755,0,0,0,113,1,"G390_GPS  ",0,1,0,0,0,
120.349,23.226,19.559,-7.914,0,0,0,124,1,"G452_GPS  ",0,1,0,0,0,
120.348,23.021,-17.67,62.529,0,0,0,113,1,"SHWA_GPS  ",0,1,0,0,0,
120.348,23.686,13.559,-7.272,0,0,0,124,1,"G067_GPS  ",0,1,0,0,0,
120.347,23.933,11.4,-6.237,0,0,0,124,1,"G059_GPS  ",0,1,0,0,0,
120.344,23.17,-23.202,63.066,0,0,0,113,1,"S626_GPS  ",0,1,0,0,0,
120.342,23.189,-23.496,63.311,0,0,0,113,1,"G130_GPS  ",0,1,0,0,0,
120.34,23.205,-23.89,63.493,0,0,0,113,1,"S011_GPS  ",0,1,0,0,0,
120.339,23.206,-24.005,63.513,0,0,0,113,1,"S011_GPS  ",0,1,0,0,0,
120.338,22.77,-18.674,72.326,0,0,0,113,1,"S596_GPS  ",0,1,0,0,0,
120.336,23.063,-20.794,60.147,0,0,0,113,1,"G887_GPS  ",0,1,0,0,0,
120.336,23.257,18.502,-8.242,0,0,0,124,1,"S904_GPS  ",0,1,0,0,0,
120.334,23.051,-19.242,61.097,0,0,0,113,1,"S106_GPS  ",0,1,0,0,0,
120.333,22.94,-20.256,67.221,0,0,0,113,1,"G394_GPS  ",0,1,0,0,0,
120.332,23.123,-23.337,62.142,0,0,0,113,1,"G388_GPS  ",0,1,0,0,0,
120.331,23.455,14.428,-7.663,0,0,0,124,1,"G106_GPS  ",0,1,0,0,0,
120.328,23.171,-23.994,63.378,0,0,0,113,1,"G451_GPS  ",0,1,0,0,0,
120.327,22.668,-18.68,75.505,0,0,0,113,1,"S045_GPS  ",0,1,0,0,0,
120.326,22.964,-20.358,66.867,0,0,0,113,1,"G146_GPS  ",0,1,0,0,0,
120.325,22.544,-19.43,75.809,0,0,0,113,1,"G160_GPS  ",0,1,0,0,0,
120.325,23.138,-23.696,62.842,0,0,0,113,1,"G438_GPS  ",0,1,0,0,0,
120.324,22.849,-20.557,70.442,0,0,0,113,1,"G572_GPS  ",0,1,0,0,0,
120.323,22.961,-20.644,67.139,0,0,0,113,1,"G366_GPS  ",0,1,0,0,0,
120.322,23.469,14.115,-7.551,0,0,0,124,1,"S071_GPS  ",0,1,0,0,0,
120.32,23.05,-18.512,62.252,0,0,0,113,1,"G886_GPS  ",0,1,0,0,0,
120.32,23.087,-22.942,60.076,0,0,0,113,1,"G391_GPS  ",0,1,0,0,0,
120.32,23.304,16.982,-8.085,0,0,0,124,1,"G120_GPS  ",0,1,0,0,0,
120.319,22.587,-19.876,76.333,0,0,0,113,1,"S817_GPS  ",0,1,0,0,0,
120.319,22.669,-19.319,76.098,0,0,0,113,1,"I045_GPS  ",0,1,0,0,0,
120.316,-1.424,0.106,9.041,0,0,0.005,158,1,"WUAS_GPS  ",0,1,0,0,0,
120.316,23.076,-21.67,60.123,0,0,0,113,1,"G884_GPS  ",0,1,0,0,0,
120.315,22.931,-21.503,68.437,0,0,0,113,1,"G396_GPS  ",0,1,0,0,0,
