interiorLon,interiorLat,eulerLon,eulerLonSig,eulerLat,eulerLatSig,rotationRate,rotationRateSig,rotationInfo,aprioriTog,other1,other2,other3,other4,other5,other6,name,
225.909,64.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NorthernCordillera      ",
21.547,39.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NorthernGreece          ",
231.306,51.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Novi                    ",
348.426,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nubia                   ",
150.3,58.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OKHOTSK                 ",
169.036,-46.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OTAG                    ",
122.466,24.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okinawa                 ",
235.192,47.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Olym                    ",
238.867,42.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OrBR                    ",
39.336,38.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ovacik                  ",
201.6,8.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PACIFIC                 ",
174.347,-42.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PEGA                    ",
142.557,-3.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PNG                     ",
172.041,-42.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POFZ                    ",
293.403,18.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PRVI                    ",
279.921,9.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Panama                  ",
242.36,36.215,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"PanamintValley          ",
132.115,15.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PhilippineSea           ",
124.141,14.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Philippines_sliver_north",
122.836,21.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PhipSea                 ",
223.263,59.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"QueenCharlotte          ",
41.069,14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RedSea                  ",
252.6,20.231,251.4,1,21.3,1,4.369,1,0,1,0,0,0,0,0,0,"Rivera                  ",
120.783,22.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SCEN                    ",
148.46,-10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SCOA                    ",
245.546,42.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRPn                    ",
118.1,-9.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SUMB                    ",
169.088,-19.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SVAN                    ",
121.896,13.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SWL1                    ",
77.147,40.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S_Kyrgyz                ",
243.841,33.487,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Salton                  ",
243.35,34.063,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"SanBernadino            ",
242.924,32.384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"SanDiego                ",
243.347,33.394,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"SanJacinto              ",
309.259,-57.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scotia                  ",
13.539,37.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sicily                  ",
240.597,36.746,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"SierraBlock             ",
33.878,32.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sinai                   ",
50.884,-8.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Somalia                 ",
305.4,-10.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthAmerica            ",
149.037,-5.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthBismarck           ",
51.959,38.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthCaspian            ",
108.865,27.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthChinaBlock         ",
110.779,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthEastAsia           ",
52.96,28.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthZagros             ",
42.844,38.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South_of_Ararat         ",
241.401,33.499,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"SouthernIslands         ",
300.597,-61.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SouthernOceanMini       ",
99.692,-0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sumatra_sliver          ",
99.785,0.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sumatran_fault_splay    ",
42.788,38.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TIP_iran                ",
150.01,-8.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TROB                    ",
236.557,46.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taco                    ",
113.635,37.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taihang                 ",
121.468,25.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taipei                  ",
121.648,25.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taipei2                 ",
120.749,20.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TaiwanEast              ",
67.641,37.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tajik                   ",
47.366,38.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Talesh                  ",
